0,0.2970706878117284
1,0.2588306910375091
2,0.2548439518259875
3,0.2529531222794067
4,0.25184658795544945
5,0.25120489791024353
6,0.25079904282180915
7,0.2505478153595382
8,0.2503845187776061
9,0.2502799007365055
10,0.2502106094370239
11,0.2501648722859551
12,0.2501337842633392
13,0.25011243506675046
14,0.25009727464200265
15,0.25008623041018496
16,0.2500778502438894
17,0.2500712548116498
18,0.2500658396643404
19,0.25006122993826974
20,0.25005717019442
21,0.2500534993538587
22,0.2500501075481919
23,0.2500469245107245
24,0.2500439017350907
25,0.25004100767211435
26,0.2500382199580816
27,0.25003552365581105
28,0.25003290768947606
29,0.2500303643311577
30,0.25002788747762406
31,0.2500254725965082
32,0.2500231158486107
33,0.2500208141743978
34,0.2500185648236293
35,0.25001636546339806
36,0.25001421391385165
37,0.2500121082401347
38,0.25001004659754517
39,0.25000802730015753
40,0.25000604872678067
41,0.2500041093689808
42,0.2500022077722117
43,0.25000034256816295
44,0.2499985124369483
45,0.24999671612831886
46,0.24999495243682274
47,0.24999322021539866
48,0.24999151835871275
49,0.249989845811656
50,0.2499882015579355
51,0.24998658462521575
52,0.24998499407714264
53,0.24998342901630116
54,0.24998188857851564
55,0.2499803719344034
56,0.24997887828520632
57,0.249977406863454
58,0.24997595692984023
59,0.24997452777333218
60,0.24997311870877126
61,0.24997172907664647
62,0.24997035824120617
63,0.24996900559003715
64,0.2499676705325436
65,0.24996635249942156
66,0.24996505094140764
67,0.24996376532870684
68,0.24996249514994232
69,0.24996123991157335
70,0.2499599991369988
71,0.24995877236598596
72,0.24995755915389545
73,0.24995635907113334
74,0.24995517170247278
75,0.2499539966465368
76,0.2499528335151986
77,0.24995168193309797
78,0.2499505415371076
79,0.24994941197588352
80,0.24994829290938692
81,0.24994718400846844
82,0.2499460849544377
83,0.24994499543867965
84,0.24994391516226538
85,0.24994284383559917
86,0.24994178117806523
87,0.24994072691770308
88,0.24993968079088635
89,0.24993864254202433
90,0.2499376119232689
91,0.24993658869424068
92,0.24993557262176103
93,0.24993456347960022
94,0.2499335610482324
95,0.24993256511460402
96,0.24993157547190908
97,0.24993059191937653
98,0.2499296142620635
99,0.24992864231065995
100,0.24992767588129872
101,0.24992671479537523
102,0.24992575887937338
103,0.2499248079646989
104,0.2499238618875192
105,0.2499229204886098
106,0.24992198361320644
107,0.2499210511108637
